id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd03607_c0	4-(Phosphonooxy)-threonine_c0	C4H8NO7P	-2	FKHAKIJOKDGEII-UHFFFAOYSA-L	NC(C(=O)[O-])C(O)COP(=O)([O-])O	-373.07	C06055	cpd03607
cpd04539_c0	2-Amino-3-oxo-4-phosphonooxybutyrate_c0	C4H6NO7P	-2	LMKSRFWSQAKTOE-VKHMYHEASA-L	NC(C(=O)[O-])C(=O)COP(=O)([O-])O	-365.05	C07335	cpd04539
cpd02893_c0	5'-Phosphoribosyl-4-carboxy-5-aminoimidazole_c0	C9H12N3O9P	-2	XFVULMDJZXYMSG-ZIYNGMLESA-L	Nc1c(C(=O)[O-])ncn1C1OC(COP(=O)([O-])O)C(O)C1O	-378.85	C04751	cpd02893
cpd02140_c0	AIR_c0	C8H13N3O7P	-1	PDACUKOKVHBVHJ-XVFCMESISA-M	Nc1cncn1C1OC(COP(=O)([O-])O)C(O)C1O	-297.44	C03373	cpd02140
cpd11554_c0	8-methyl-3-oxo-nonanoyl-ACP_c0	C21H37N2O9PRS	-1					cpd11554
cpd11555_c0	8-methyl-3-hydroxy-nonanoyl-ACP_c0	C21H39N2O9PRS	-1					cpd11555
cpd00357_c0	TTP_c0	C10H14N2O14P3	-3	NHVNXKFIZYSCEB-XLPZGREQSA-K	Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O2)c(=O)nc1[O-]	-774.34	C00459	cpd00357
cpd00297_c0	dTDP_c0	C10H14N2O11P2	-2	UJLXYODCHAELLY-XLPZGREQSA-L	Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)([O-])O)O2)c(=O)nc1[O-]	-566.34	C00363	cpd00297
cpd02691_c0	2-methyl-3-hydroxy-butyryl-CoA_c0	C26H40N7O18P3S	-4	PEKYNTFSOBAABV-LQUDNSJZSA-J	CC(O)C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-820.82	C04405	cpd02691
cpd02124_c0	2-Methylacetoacetyl-CoA_c0	C26H38N7O18P3S	-4	NHNODHRSCRALBF-UHFFFAOYSA-J	CC(=O)C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-812.8	C03344	cpd02124
cpd00216_c0	Chorismate_c0	C10H8O6	-2	WTFXTQVDAKGDEY-HTQZYQBOSA-L	C=C(OC1C=C(C(=O)[O-])C=CC1O)C(=O)[O-]	-169.49	C00251	cpd00216
cpd00093_c0	Anthranilate_c0	C7H6NO2	-1	RWZYAGGXGHYGMB-UHFFFAOYSA-M	Nc1ccccc1C(=O)[O-]	-48.99	C00108	cpd00093
cpd15746_c0	Palmitoyllipoteichoic acid (n=24), linked, unsubstituted_c0	C119H232O135P24	-24			-6875		cpd15746
cpd15764_c0	Palmitoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine_c0	C311H544N24O255P24	-24			-10542.9		cpd15764
cpd00861_c0	UDP-N-acetyl-D-mannosamine_c0	C17H25N3O17P2	-2	LFTYTUAZOPRMMI-ZYQOOJPVSA-L	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1O	-756.9	C01170	cpd00861
cpd00946_c0	Undecaprenyl diphospho N-acetyl-glucosamine_c0	C63H103NO12P2	-2	NEVJGTXBHJNFAZ-JXCMATCVSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)(O)OC1OC(CO)C(O)C(O)C1N=C(C)[O-]	-309.41	C01289	cpd00946
cpd02967_c0	N-Acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D- glucosaminyldiphosphoundecaprenol_c0	C71H116N2O17P2	-2	CALMUTCFVFZDOC-LOAIRAOCSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2N=C(C)[O-])C(O)C1N=C(C)[O-]	-462.24	C04881	cpd02967
cpd11588_c0	gly-pro-L_c0	C7H12N2O3	0			-93.95		cpd11588
cpd00129_c0	L-Proline_c0	C5H9NO2	0	ONIBWKKTOPOVIA-BYPYZUCNSA-N	O=C(O)C1CCCN1	-62.54	C00148	cpd00129
cpd02125_c0	Tiglyl-CoA_c0	C26H38N7O17P3S	-4	PMWATMXOQQZNBX-DKBZLLMOSA-J	CC=C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-762.53	C03345	cpd02125
cpd15546_c0	Phosphatidylglycerophosphate dihexadec-9-enoyl_c0	C38H70O13P2	-2			-580.68		cpd15546
cpd15539_c0	Phosphatidylglycerol dihexadec-9-enoyl_c0	C38H70O10P	-1			-368.18		cpd15539
cpd00296_c0	dGMP_c0	C10H12N5O7P	-2	LTFMZDNNPPEQNG-KVQBGUIXSA-L	N=c1nc([O-])c2ncn(C3CC(O)C(COP(=O)([O-])O)O3)c2[nH]1	-268.46	C00362	cpd00296
cpd00277_c0	Deoxyguanosine_c0	C10H13N5O4	0	YKBGVTZYEHREMT-KVQBGUIXSA-N	N=c1nc(O)c2ncn(C3CC(O)C(CO)O3)c2[nH]1	-55.96	C00330	cpd00277
cpd11438_c0	fa4_c0	C15H29O2	-1			-67.5		cpd11438
cpd01017_e0	Cys-Gly_e0	C5H10N2O3S	0	ZUKPVRWZDMRIEO-VKHMYHEASA-N	NC(CS)C(O)=NCC(=O)O	-113.974	C01419	cpd01017
cpd01017_c0	Cys-Gly_c0	C5H10N2O3S	0	ZUKPVRWZDMRIEO-VKHMYHEASA-N	NC(CS)C(O)=NCC(=O)O	-113.974	C01419	cpd01017
cpd15339_c0	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)_c0	C21H44NO7P	0			-326.46		cpd15339
cpd00214_c0	Palmitate_c0	C16H31O2	-1	IPCSVZSSVZVIGE-UHFFFAOYSA-M	CCCCCCCCCCCCCCCC(=O)[O-]	-64.07	C00249	cpd00214
cpd11570_c0	3-Oxooctodecanoyl-ACP_c0	C29H53N2O9PRS	-1					cpd11570
cpd11571_c0	3-Hydroxyoctodecanoyl-ACP_c0	C29H55N2O9PRS	-1					cpd11571
cpd01324_c0	L-Histidinal_c0	C6H10N3O	1	VYOIELONWKIZJS-YFKPBYRVSA-O	[NH3+]C(C=O)Cc1cnc[nH]1	7.07	C01929	cpd01324
cpd15521_c0	1,2-didodecanoyl-sn-glycerol 3-phosphate_c0	C27H52O8P	-1			-371.18		cpd15521
cpd15679_c0	1,2-diisotetradecanoyl-sn-glycerol 3-phosphate_c0	C31H60O8P	-1			-368.32		cpd15679
cpd15720_c0	Dianteisopentadecanoylphosphatidylglycerophosphate_c0	C36H70O13P2	-2			-632.26		cpd15720
cpd01651_c0	L-3-Cyanoalanine_c0	C4H6N2O2	0	BXRLWGXPSRYJDZ-VKHMYHEASA-N	N#CCC(N)C(=O)O	-73.15	C02512	cpd01651
cpd03407_c0	gamma-Glutamyl-beta-cyanoalanine_c0	C9H12N3O5	-1	QUAADUAOVLZBJM-WDSKDSINSA-M	N#CCC(N=C([O-])CCC(N)C(=O)O)C(=O)O	-180.13	C05711	cpd03407
cpd00013_e0	NH3_e0	H4N	1	QGZKDVFQNNGYKY-UHFFFAOYSA-O	[NH4+]	-18.97	C00014	cpd00013
cpd15322_c0	1-Acyl-sn-glycero-3-phosphoglycerol hexadec-9-enoyl_c0	C22H42O9P	-1			-375.77		cpd15322
cpd15343_c0	2-Acyl-sn-glycero-3-phosphoglycerol dodecanoyl_c0	C18H36O9P	-1			-404.61		cpd15343
cpd03833_c0	Precorrin 3B_c0	C43H44N4O17	-6	KJHZYYJBHKAUHS-NXWQJPGNSA-H	CC1(CC(=O)O)C2=NC(=Cc3[nH]c(c(CCC(=O)[O-])c3CC(=O)[O-])Cc3[nH]c(c(CC(=O)[O-])c3CCC(=O)[O-])C(C)(O)C34NC(=C2)C(CCC(=O)[O-])C3(C)CC(=O)O4)C1CCC(=O)[O-]		C06406	cpd03833
cpd00957_c0	2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone_c0	C9H14N5O8P	-2	OCLCLRXKNJCOJD-UMMCILCDSA-L	N=c1nc([O-])c(N)c(NC2OC(COP(=O)([O-])O)C(O)C2O)[nH]1	-338.54	C01304	cpd00957
cpd00449_c0	Dihydrolipoamide_c0	C8H17NOS2	0	VLYUGYAKYZETRF-SSDOTTSWSA-N	N=C(O)CCCCC(S)CCS	-27.348	C00579	cpd00449
cpd00863_c0	beta-D-Glucose 6-phosphate_c0	C6H11O9P	-2	NBSCHQHZLSJFNQ-VFUOTHLCSA-L	O=P([O-])([O-])OCC1OC(O)C(O)C(O)C1O	-430.78	C01172	cpd00863
cpd00072_c0	D-fructose-6-phosphate_c0	C6H11O9P	-2	BGWGXPAPYGQALX-ARQDHWQXSA-L	O=P([O-])([O-])OCC1OC(O)(CO)C(O)C1O	-431.67	C00085	cpd00072
cpd00159_c0	L-Lactate_c0	C3H5O3	-1	JVTAAEKCZFNVCJ-REOHCLBHSA-M	CC(O)C(=O)[O-]	-123.17	C00186	cpd00159
cpd00143_c0	Phenylpyruvate_c0	C9H7O3	-1	BTNMPGBKDVTSJY-UHFFFAOYSA-M	O=C([O-])C(=O)Cc1ccccc1	-75.82	C00166	cpd00143
cpd03480_c0	2-Hydroxyphenylacetate_c0	C8H7O3	-1	CCVYRRGZDBSHFU-UHFFFAOYSA-M	O=C(O)Cc1ccccc1[O-]	-89.36	C05852	cpd03480
cpd00051_e0	L-Arginine_e0	C6H15N4O2	1	ODKSFYDXXFIFQN-BYPYZUCNSA-O	N=C(N)NCCCC([NH3+])C(=O)O	-73.77	C00062	cpd00051
cpd11553_c0	6-methyl-heptanoyl-ACP_c0	C19H35N2O8PRS	-1					cpd11553
cpd15327_c0	1-hexadecanoyl-sn-glycerol 3-phosphate_c0	C19H38O7P	-1			-343.45		cpd15327
cpd11578_e0	hexanesulfonate_e0	C6H13O3S	-1	FYAQQULBLMNGAH-UHFFFAOYSA-M	CCCCCCS(=O)(=O)[O-]	-119.302		cpd11578
cpd11578_c0	hexanesulfonate_c0	C6H13O3S	-1	FYAQQULBLMNGAH-UHFFFAOYSA-M	CCCCCCS(=O)(=O)[O-]	-119.302		cpd11578
cpd00183_c0	Sarcosine_c0	C3H7NO2	0	FSYKKLYZXJSNPZ-UHFFFAOYSA-N	CNCC(=O)O	-79.18	C00213	cpd00183
cpd00055_c0	Formaldehyde_c0	CH2O	0	WSFSSNUMVMOOMR-UHFFFAOYSA-N	C=O	-31.2	C00067	cpd00055
cpd00822_c0	O-Succinyl-L-homoserine_c0	C8H12NO6	-1	GNISQJGXJIDKDJ-YFKPBYRVSA-M	NC(CCOC(=O)CCC(=O)[O-])C(=O)O	-236.19	C01118	cpd00822
cpd03518_c0	Formamidopyrimidine nucleoside triphosphate_c0	C10H15N5O15P3	-3	NDXMRXXKCCKQQV-UUOKFMHZSA-K	N=c1nc([O-])c(N=C[O-])c(NC2OC(COP(=O)(O)OP(=O)(O)OP(=O)([O-])O)C(O)C2O)[nH]1	-790.78	C05922	cpd03518
cpd03519_c0	2,5-Diaminopyrimidine nucleoside triphosphate_c0	C9H15N5O14P3	-3	CRXOALRUOMUPMC-UMMCILCDSA-K	N=c1nc([O-])c(N)c(NC2OC(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])C(O)C2O)[nH]1	-754.54	C05923	cpd03519
cpd15268_c0	Octadecanoyl-ACP_c0	C29H55N2O8PRS	-2					cpd15268
cpd15329_c0	1-octadecanoyl-sn-glycerol 3-phosphate_c0	C21H41O7P	-2	LAYXSTYJRSVXIH-HXUWFJFHSA-L	CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])[O-]	-340.21		cpd15329
cpd15704_c0	1,2-Diisopentadecanoyl-sn-glycerol_c0	C33H64O5	0			-152.58		cpd15704
cpd15680_c0	1,2-diisopentadecanoyl-sn-glycerol 3-phosphate_c0	C33H64O8P	-1			-365.08		cpd15680
cpd00507_c0	Glycerophosphocholine_c0	C8H20NO6P	0	SUHOQUVVVLNYQR-MRVPVSSYSA-N	C[N+](C)(C)CCOP(=O)([O-])OCC(O)CO	-254.99	C00670	cpd00507
cpd00098_c0	Choline_c0	C5H14NO	1	OEYIOHPDSNJKLS-UHFFFAOYSA-N	C[N+](C)(C)CCO	12.19	C00114	cpd00098
cpd00596_c0	Oxalurate_c0	C3H3N2O4	-1	UWBHMRBRLOJJAA-UHFFFAOYSA-M	N=C(O)N=C([O-])C(=O)O	-153.5	C00802	cpd00596
cpd15753_c0	Anteisopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted_c0	C117H228O135P24	-24			-6881.86		cpd15753
cpd15771_c0	Anteisopentadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine_c0	C309H540N24O255P24	-24			-10549.8		cpd15771
cpd15419_c0	CDP-1,2-dihexadecanoylglycerol_c0	C44H79N3O15P2	-2			-637.6		cpd15419
cpd15545_c0	Phosphatidylglycerophosphate dihexadecanoyl_c0	C38H74O13P2	-2			-625.4		cpd15545
cpd00790_c0	O-Acetyl-L-homoserine_c0	C6H11NO4	0	FCXZBWSIAGGPCB-YFKPBYRVSA-N	CC(=O)OCCC(N)C(=O)O	-159.98	C01077	cpd00790
cpd11474_c0	Decanoyl-ACP_c0	C21H40N2O8PRS	-2				C05755	cpd11474
cpd11489_c0	3-oxododecanoyl-acp_c0	C23H42N2O9PRS	-2				C05756	cpd11489
cpd11506_c0	8-methyl-trans-dec-2-enoyl-ACP_c0	C22H39N2O8PRS	-1					cpd11506
cpd11507_c0	8-methyl-decanoyl-ACP_c0	C22H41N2O8PRS	-1					cpd11507
cpd03118_c0	(S)-Hydroxydecanoyl-CoA_c0	C31H50N7O18P3S	-4	HIVSMYZAMUNFKZ-PNPVFPMQSA-J	CCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-810.91	C05264	cpd03118
cpd03129_c0	(2E)-Decenoyl-CoA_c0	C31H48N7O17P3S	-4	MGNBGCRQQFMNBM-YJHHLLFWSA-J	CCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-752.06	C05275	cpd03129
cpd03449_c0	2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone_c0	C48H72O4	0	JCTZZCUQMAEFJG-WDXILIIOSA-N	COC1=C(O)C(=O)C(C)=C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C1=O	127.85	C05815	cpd03449
cpd00292_c0	HMG-CoA_c0	C27H39N7O20P3S	-5	CABVTRNMFUVUDM-VRHQGPGLSA-I	CC(O)(CC(=O)[O-])CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-900.07	C00356	cpd00292
cpd02068_c0	3-Methylglutaconyl-CoA_c0	C27H37N7O19P3S	-5	GXKSHRDAHFLWPN-RKYLSHMCSA-I	CC(=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])CC(=O)[O-]	-840.36	C03231	cpd02068
cpd00347_c0	5-10-Methenyltetrahydrofolate_c0	C20H20N7O6	-1	MEANFMOQMXYMCT-OLZOCXBDSA-M	N=c1nc(O)c2c([nH]1)NCC1C[N+](c3ccc(C(O)=NC(CCC(=O)[O-])C(=O)[O-])cc3)=CN21	-97	C00445	cpd00347
cpd11476_c0	hexadecanoyl-acp_c0	C27H51N2O8PRS	-2				C05764	cpd11476
cpd00134_c0	Palmitoyl-CoA_c0	C37H62N7O17P3S	-4	MNBKLUUYKPBKDU-BBECNAHFSA-J	CCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-763.15	C00154	cpd00134
cpd15526_c0	1,2-dioctadecanoyl-sn-glycerol 3-phosphate_c0	C39H76O8P	-1			-351.74		cpd15526
cpd15312_c0	1,2-Diacyl-sn-glycerol dioctadec-11-enoyl_c0	C39H72O5	0			-94.52		cpd15312
cpd15527_c0	1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate_c0	C39H72O8P	-1			-307.02		cpd15527
cpd15309_c0	1,2-Diacyl-sn-glycerol dihexadecanoyl_c0	C35H68O5	0			-145.72		cpd15309
cpd15524_c0	1,2-dihexadecanoyl-sn-glycerol 3-phosphate_c0	C35H68O8P	-1			-358.22		cpd15524
cpd03116_c0	(S)-3-Hydroxydodecanoyl-CoA_c0	C33H54N7O18P3S	-4	IJFLXRCJWPKGKJ-LXIXEQKWSA-J	CCCCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-807.67	C05262	cpd03116
cpd02060_c0	(2E)-Dodecenoyl-CoA_c0	C33H52N7O17P3S	-4	IRFYVBULXZMEDE-XCFIPPSPSA-J	CCCCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-748.82	C03221	cpd02060
cpd15611_c0	hexanal_c0	C6H12O	0	JARKCYVAAOWBJS-UHFFFAOYSA-N	CCCCCC=O	-27.57		cpd15611
cpd00843_c0	Tartronate semialdehyde_c0	C3H3O4	-1	QWBAFPFNGRFSFB-UHFFFAOYSA-M	O=CC(O)C(=O)[O-]	-149.92	C01146	cpd00843
cpd11568_c0	14-methyl-trans-pentadec-2-enoyl-ACP_c0	C27H49N2O8PRS	-1					cpd11568
cpd11569_c0	14-methyl-pentadecanoyl-ACP_c0	C27H51N2O8PRS	-2					cpd11569
cpd15606_c0	Gly-Tyr_c0	C11H14N2O4	0					cpd15606
cpd00069_c0	L-Tyrosine_c0	C9H11NO3	0	OUYCCCASQSFEME-QMMMGPOBSA-N	NC(Cc1ccc(O)cc1)C(=O)O	-90.53	C00082	cpd00069
cpd11546_c0	4-methyl-3-oxo-pentanoyl-ACP_c0	C17H29N2O9PRS	-1					cpd11546
cpd11547_c0	4-methyl-3-hydroxy-pentanoyl-ACP_c0	C17H31N2O9PRS	-1					cpd11547
cpd11539_c0	13-methyl-trans-tetra-dec-2-enoyl-ACP_c0	C26H47N2O8PRS	-1					cpd11539
cpd15420_c0	CDP-1,2-dioctadec-11-enoylglycerol_c0	C48H83N3O15P2	-2			-586.4		cpd15420
cpd15548_c0	Phosphatidylglycerophosphate dioctadec-11-enoyl_c0	C42H78O13P2	-2			-574.2		cpd15548
cpd11591_e0	Gly-Met_e0	C7H14N2O3S	0	PFMUCCYYAAFKTH-YFKPBYRVSA-N	CSCCC(N=C(O)CN)C(=O)O	-106.49		cpd11591
cpd11591_c0	Gly-Met_c0	C7H14N2O3S	0	PFMUCCYYAAFKTH-YFKPBYRVSA-N	CSCCC(N=C(O)CN)C(=O)O	-106.49		cpd11591
cpd15358_c0	2-octadecanoyl-sn-glycerol 3-phosphate_c0	C21H42O7P	-1			-340.21		cpd15358
cpd01080_c0	ocdca_c0	C18H35O2	-1	QIQXTHQIDYTFRH-UHFFFAOYSA-M	CCCCCCCCCCCCCCCCCC(=O)[O-]	-60.83	C01530	cpd01080
cpd15674_c0	1-isopentadecanoyl-sn-glycerol 3-phosphate_c0	C18H36O7P	-1			-346.88		cpd15674
cpd11491_c0	3-oxotetradecanoyl-acp_c0	C25H46N2O9PRS	-2				C05759	cpd11491
cpd00300_c0	Urate_c0	C5H4N4O3	0	LEHOTFFKMJEONL-UHFFFAOYSA-N	Oc1nc(O)c2nc(O)[nH]c2n1	-90.93	C00366	cpd00300
cpd11558_c0	10-methyl-3-oxo-undecanoyl-ACP_c0	C23H41N2O9PRS	-1					cpd11558
cpd11559_c0	10-methyl-3-hydroxy-undecanoyl-ACP_c0	C23H43N2O9PRS	-1					cpd11559
cpd00343_c0	N-Carbamoyl-L-aspartate_c0	C5H6N2O5	-2	HLKXYZVTANABHZ-REOHCLBHSA-L	N=C(O)NC(CC(=O)[O-])C(=O)[O-]	-203.96	C00438	cpd00343
cpd00939_c0	Toxopyrimidine_c0	C6H9N3O	0	VUTBELPREDJDDH-UHFFFAOYSA-N	Cc1ncc(CO)c(=N)[nH]1	8.46	C01279	cpd00939
cpd00009_e0	Phosphate_e0	HO4P	-2	NBIIXXVUZAFLBC-UHFFFAOYSA-L	O=P([O-])([O-])O	-261.974	C00009	cpd00009
cpd00078_c0	Succinyl-CoA_c0	C25H35N7O19P3S	-5	VNOYUJKHFWYWIR-ITIYDSSPSA-I	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CCC(=O)[O-]	-862.04	C00091	cpd00078
cpd00227_c0	L-Homoserine_c0	C4H9NO3	0	UKAUYVFTDYCKQA-VKHMYHEASA-N	NC(CCO)C(=O)O	-122.53	C00263	cpd00227
cpd00346_c0	L-Aspartate4-semialdehyde_c0	C4H7NO3	0	HOSWPDPVFBCLSY-VKHMYHEASA-N	NC(CC=O)C(=O)O	-113.05	C00441	cpd00346
cpd09027_c0	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate_c0	C5H5N4O5	-1	WHKYNCPIXMNTRQ-UHFFFAOYSA-M	N=C(O)N=C1N=C(O)NC1(O)C(=O)[O-]	-184.24	C12248	cpd09027
cpd00175_c0	UDP-N-acetyl-D-galactosamine_c0	C17H25N3O17P2	-2	LFTYTUAZOPRMMI-LDDHHVEYSA-L	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1O	-756.9	C00203	cpd00175
cpd15342_c0	2-Acyl-sn-glycero-3-phosphoethanolamine octadec-11-enoyl_c0	C23H46NO7P	0			-300.86		cpd15342
cpd11521_c0	5-methyl-3-oxo-hexanoyl-ACP_c0	C18H31N2O9PRS	-1					cpd11521
cpd11522_c0	5-methyl-3-hydroxy-hexanoyl-ACP_c0	C18H33N2O9PRS	-1					cpd11522
cpd00068_c0	ITP_c0	C10H12N4O14P3	-3	HAEJPQIATWHALX-KQYNXXCUSA-K	O=P([O-])([O-])OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c([O-])ncnc32)C(O)C1O	-729.58	C00081	cpd00068
cpd00367_c0	Cytidine_c0	C9H13N3O5	0	UHDGCWIWMRVCDJ-XVFCMESISA-N	N=c1ccn(C2OC(CO)C(O)C2O)c(O)n1	-132.88	C00475	cpd00367
cpd00090_c0	IDP_c0	C10H12N4O11P2	-2	JPXZQMKKFWMMGK-KQYNXXCUSA-L	O=P([O-])(O)OP(=O)(O)OCC1OC(n2cnc3c([O-])ncnc32)C(O)C1O	-521.58	C00104	cpd00090
cpd11912_c0	tRNA-Glu_c0	C10H12N5O3R	0				C01641	cpd11912
cpd12227_c0	L-Glutamyl-tRNA-Glu_c0	C15H19N6O6R	0				C02987	cpd12227
cpd00918_c0	2-Acetamido-5-oxopentanoate_c0	C7H10NO4	-1	BCPSFKBPHHBDAI-LURJTMIESA-M	CC([O-])=NC(CCC=O)C(=O)O	-141.03	C01250	cpd00918
cpd00249_c0	Uridine_c0	C9H12N2O6	0	DRTQHJPVMGBUCF-XVFCMESISA-N	O=c1nc(O)ccn1C1OC(CO)C(O)C1O	-185.27	C00299	cpd00249
cpd14698_c0	3-Methyl-1-hydroxybutyl-TPP_c0	C17H27N4O8P2S	-1	OZAWOYZVNPQFFO-UHFFFAOYSA-M	Cc1ncc(C[n+]2c(C(O)CC(C)C)sc(CCOP(=O)([O-])OP(=O)([O-])O)c2C)c(=N)[nH]1	-402.1	C15974	cpd14698
cpd14699_c0	S-(3-Methylbutanoyl)-dihydrolipoamide-E_c0	C13H25NO2S2	0				C15975	cpd14699
cpd00220_c0	Riboflavin_c0	C17H19N4O6	-1	AUNGANRZJHBGPY-SCRDCRAPSA-M	Cc1cc2nc3c([O-])nc(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C	-110.72	C00255	cpd00220
cpd00349_c0	Sedoheptulose 1,7-bisphosphate_c0	C7H12O13P2	-4	OKHXOUGRECCASI-SHUUEZRQSA-J	O=C(COP(=O)([O-])[O-])C(O)C(O)C(O)C(O)COP(=O)([O-])[O-]	-678.84	C00447	cpd00349
cpd00060_e0	L-Methionine_e0	C5H11NO2S	0	FFEARJCKVFRZRR-BYPYZUCNSA-N	CSCCC(N)C(=O)O	-75.91	C00073	cpd00060
cpd00524_c0	2-Inosose_c0	C6H10O6	0	VYEGBDHSGHXOGT-HYFGLKJPSA-N	O=C1C(O)C(O)C(O)C(O)C1O	-213.4	C00691	cpd00524
cpd03487_c0	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine_c0	C94H153N8O26P2	-3			-751.79		cpd03487
cpd03488_c0	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutaminyl-L-lysyl-D-alanyl-D-alanine_c0	C94H155N9O25P2	-2			-709.35		cpd03488
cpd00338_c0	5-Aminolevulinate_c0	C5H9NO3	0	ZGXJTSGNIOSYLO-UHFFFAOYSA-N	NCC(=O)CCC(=O)O	-112.89	C00430	cpd00338
cpd00070_c0	Malonyl-CoA_c0	C24H33N7O19P3S	-5	LTYOQGRJFJAKNA-DVVLENMVSA-I	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CC(=O)[O-]	-863.66	C00083	cpd00070
cpd11580_c0	Gly-Gln_c0	C7H13N3O4	0	PNMUAGGSDZXTHX-BYPYZUCNSA-N	N=C(O)CCC(N=C(O)CN)C(=O)O	-152.27		cpd11580
cpd03115_c0	(S)-3-Hydroxytetradecanoyl-CoA_c0	C35H58N7O18P3S	-4	OXBHKMHNDGRDCZ-UHFFFAOYSA-J	CCCCCCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-804.43	C05260	cpd03115
