id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd15720_c0	Dianteisopentadecanoylphosphatidylglycerophosphate_c0	C36H70O13P2	-2			-632.26		cpd15720
cpd04451_c0	2-Methylbenzyl alcohol_c0	C8H10O	0	XPNGNIFUDRPBFJ-UHFFFAOYSA-N	Cc1ccccc1CO	-9.91	C07213	cpd04451
cpd04452_c0	o-Tolualdehyde_c0	C8H8O	0	BTFQKIATRPGRBS-UHFFFAOYSA-N	Cc1ccccc1C=O	-1.98	C07214	cpd04452
cpd15322_c0	1-Acyl-sn-glycero-3-phosphoglycerol hexadec-9-enoyl_c0	C22H42O9P	-1			-375.77		cpd15322
cpd02090_c0	Glycerophosphoglycerol_c0	C6H14O8P	-1	LLCSXHMJULHSJN-UHFFFAOYSA-M	O=P([O-])(OCC(O)CO)OCC(O)CO	-383.36	C03274	cpd02090
cpd02570_c0	Parapyruvate_c0	C6H6O6	-2	YRWAMSXHYBBHFL-UHFFFAOYSA-L	CC(O)(CC(=O)C(=O)[O-])C(=O)[O-]	-228.55	C06033	cpd02570
cpd15343_c0	2-Acyl-sn-glycero-3-phosphoglycerol dodecanoyl_c0	C18H36O9P	-1			-404.61		cpd15343
cpd00224_c0	L-Arabinose_c0	C5H10O5	0	PYMYPHUHKUWMLA-VAYJURFESA-N	O=CC(O)C(O)C(O)CO	-179.54	C00259	cpd00224
cpd00397_c0	L-Ribulose_c0	C5H10O5	0	ZAQJHHRNXZUBTE-UCORVYFPSA-N	O=C(CO)C(O)C(O)CO	-181	C00508	cpd00397
cpd00770_c0	N-Formyl-L-glutamate_c0	C6H7NO5	-2	ADZLWSMFHHHOBV-UHFFFAOYSA-L	O=C([O-])CCC(N=C[O-])C(=O)O	-192.08	C01045	cpd00770
cpd00863_c0	beta-D-Glucose 6-phosphate_c0	C6H11O9P	-2	NBSCHQHZLSJFNQ-VFUOTHLCSA-L	O=P([O-])([O-])OCC1OC(O)C(O)C(O)C1O	-430.78	C01172	cpd00863
cpd15181_c0	5-Fluoromuconolactone_c0	C6H4O4F	-1	DWHMNYCYOJZKKQ-RXMQYKEDSA-M	O=C([O-])C(F)c1c[cH-]c(=O)o1		C16477	cpd15181
cpd15327_c0	1-hexadecanoyl-sn-glycerol 3-phosphate_c0	C19H38O7P	-1			-343.45		cpd15327
cpd01237_c0	Choloyl-CoA_c0	C45H71N7O20P3S	-3	ZKWNOTQHFKYUNU-OSPJJVSMSA-J	CC(CCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	-865.07	C01794	cpd01237
cpd00526_c0	Cholate_c0	C24H39O5	-1	BHQCQFFYRZLCQQ-OELDTZBJSA-M	CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	-165.99	C00695	cpd00526
cpd08707_c0	dTDP-3-oxo-4,6-dideoxy-D-glucose_c0	C16H22N2O14P2	-2	RZMOCWAVIGQAOB-DIRLFQLBSA-L	Cc1cn(C2CC(O)C(COP(=O)([O-])OP(=O)(O)OC3OC(C)CC(=O)C3O)O2)c(=O)nc1[O-]	-640.49	C11909	cpd08707
cpd08708_c0	dTDP-3-amino-3,4,6-trideoxy-D-glucose_c0	C16H26N3O13P2	-1	MXOBHOLDACULIR-YIQYKESKSA-M	Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(C)CC(N)C3O)O2)c(=O)nc1[O-]	-611.8	C11910	cpd08708
cpd00186_c0	D-Glutamate_c0	C5H8NO4	-1	WHUUTDBJXJRKMK-GSVOUGTGSA-M	NC(CCC(=O)[O-])C(=O)O	-164.13	C00217	cpd00186
cpd01512_c0	5-Oxo-D-proline_c0	C5H6NO3	-1	ODHCTXKNWHHXJC-GSVOUGTGSA-M	O=C(O)C1CCC([O-])=N1	-110.12	C02237	cpd01512
cpd00239_c0	H2S_c0	HS	-1	RWSOTUBLDIXVET-UHFFFAOYSA-M	[SH-]	-6.66	C00283	cpd00239
cpd00822_c0	O-Succinyl-L-homoserine_c0	C8H12NO6	-1	GNISQJGXJIDKDJ-YFKPBYRVSA-M	NC(CCOC(=O)CCC(=O)[O-])C(=O)O	-236.19	C01118	cpd00822
cpd00036_c0	Succinate_c0	C4H4O4	-2	KDYFGRWQOYBRFD-UHFFFAOYSA-L	O=C([O-])CCC(=O)[O-]	-162.96	C00042	cpd00036
cpd00431_c0	Sphingomyelin_c0	C24H48N2O6PR	0				C00550	cpd00431
cpd00167_c0	Ceramide_c0	C19H36NO3R	0				C00195	cpd00167
cpd00457_c0	Phosphocholine_c0	C5H13NO4P	-1	YHHSONZFOIEMCP-UHFFFAOYSA-M	C[N+](C)(C)CCOP(=O)([O-])[O-]	-200.31	C00588	cpd00457
cpd03638_c0	(+)-Limonene_c0	C10H16	0	XMGQYMWWDOXHJM-JTQLQIEISA-N	C=C(C)C1CC=C(C)CC1	53.49	C06099	cpd03638
cpd08263_c0	(+)-trans-Carveol_c0	C10H16O	0	BAVONGHXFVOKBV-VHSXEESVSA-N	C=C(C)C1CC=C(C)C(O)C1	9.97	C11409	cpd08263
cpd02446_c0	5-Dehydro-2-deoxy-D-gluconate_c0	C6H9O6	-1	UCYNJPYWOSFBAT-UHFFFAOYSA-M	O=C([O-])CC(O)C(O)C(=O)CO	-222.6	C03932	cpd02446
cpd02721_c0	DKHP_c0	C6H8O9P	-3	OLUPOJQIFXQXIT-CVYQJGLWSA-K	O=C([O-])CC(O)C(O)C(=O)COP(=O)([O-])[O-]	-435.1	C04456	cpd02721
cpd03518_c0	Formamidopyrimidine nucleoside triphosphate_c0	C10H15N5O15P3	-3	NDXMRXXKCCKQQV-UUOKFMHZSA-K	N=c1nc([O-])c(N=C[O-])c(NC2OC(COP(=O)(O)OP(=O)(O)OP(=O)([O-])O)C(O)C2O)[nH]1	-790.78	C05922	cpd03518
cpd03519_c0	2,5-Diaminopyrimidine nucleoside triphosphate_c0	C9H15N5O14P3	-3	CRXOALRUOMUPMC-UMMCILCDSA-K	N=c1nc([O-])c(N)c(NC2OC(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])C(O)C2O)[nH]1	-754.54	C05923	cpd03519
cpd15268_c0	Octadecanoyl-ACP_c0	C29H55N2O8PRS	-2					cpd15268
cpd15329_c0	1-octadecanoyl-sn-glycerol 3-phosphate_c0	C21H41O7P	-2	LAYXSTYJRSVXIH-HXUWFJFHSA-L	CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])[O-]	-340.21		cpd15329
cpd03733_c0	N-Acetylneuraminate 9-phosphate_c0	C11H18NO12P	-2	SQMNIXJSBCSNCI-PFQGKNLYSA-K	CC([O-])=NC1C(O)CC(O)(C(=O)[O-])OC1C(O)C(O)COP(=O)([O-])O	-538.9	C06241	cpd03733
cpd02612_c0	N-Acetylmannosamine 6-phosphate_c0	C8H14NO9P	-2	BRGMHAYQAZFZDJ-ZTVVOAFPSA-L	CC([O-])=NC1C(O)OC(COP(=O)([O-])O)C(O)C1O	-425.13	C04257	cpd02612
cpd15704_c0	1,2-Diisopentadecanoyl-sn-glycerol_c0	C33H64O5	0			-152.58		cpd15704
cpd15680_c0	1,2-diisopentadecanoyl-sn-glycerol 3-phosphate_c0	C33H64O8P	-1			-365.08		cpd15680
cpd00507_c0	Glycerophosphocholine_c0	C8H20NO6P	0	SUHOQUVVVLNYQR-MRVPVSSYSA-N	C[N+](C)(C)CCOP(=O)([O-])OCC(O)CO	-254.99	C00670	cpd00507
cpd00098_c0	Choline_c0	C5H14NO	1	OEYIOHPDSNJKLS-UHFFFAOYSA-N	C[N+](C)(C)CCO	12.19	C00114	cpd00098
cpd04385_c0	Acetophenone_c0	C8H8O	0	KWOLFJPFCHCOCG-UHFFFAOYSA-N	CC(=O)c1ccccc1	-2	C07113	cpd04385
cpd04386_c0	Benzoyl acetate_c0	C9H7O3	-1	HXUIDZOMTRMIOE-UHFFFAOYSA-M	O=C([O-])CC(=O)c1ccccc1	-79.83	C07114	cpd04386
cpd15419_c0	CDP-1,2-dihexadecanoylglycerol_c0	C44H79N3O15P2	-2			-637.6		cpd15419
cpd15545_c0	Phosphatidylglycerophosphate dihexadecanoyl_c0	C38H74O13P2	-2			-625.4		cpd15545
cpd00129_c0	L-Proline_c0	C5H9NO2	0	ONIBWKKTOPOVIA-BYPYZUCNSA-N	O=C(O)C1CCCN1	-62.54	C00148	cpd00129
cpd03963_c0	Biuret_c0	C2H5N3O2	0	OHJMTUPIZMNBFR-UHFFFAOYSA-N	N=C(O)NC(=N)O	-85.12	C06555	cpd03963
cpd00073_c0	Urea_c0	CH4N2O	0	XSQUKJJJFZCRTK-UHFFFAOYSA-N	N=C(N)O	-48.7	C00086	cpd00073
cpd00480_c0	2-Dehydro-D-gluconate_c0	C6H9O7	-1	VBUYCZFBVCCYFD-JJYYJPOSSA-N	O=C(O)C(=O)C(O)C(O)C(O)CO	-258.18		cpd00480
cpd01793_c0	2,5-diketo-D-gluconate_c0	C6H7O7	-1	RXMWXENJQAINCC-DMTCNVIQSA-M	O=C([O-])C(=O)C(O)C(O)C(=O)CO	-250.16	C02780	cpd01793
cpd03118_c0	(S)-Hydroxydecanoyl-CoA_c0	C31H50N7O18P3S	-4	HIVSMYZAMUNFKZ-PNPVFPMQSA-J	CCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-810.91	C05264	cpd03118
cpd03129_c0	(2E)-Decenoyl-CoA_c0	C31H48N7O17P3S	-4	MGNBGCRQQFMNBM-YJHHLLFWSA-J	CCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-752.06	C05275	cpd03129
cpd11476_c0	hexadecanoyl-acp_c0	C27H51N2O8PRS	-2				C05764	cpd11476
cpd00134_c0	Palmitoyl-CoA_c0	C37H62N7O17P3S	-4	MNBKLUUYKPBKDU-BBECNAHFSA-J	CCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-763.15	C00154	cpd00134
cpd15526_c0	1,2-dioctadecanoyl-sn-glycerol 3-phosphate_c0	C39H76O8P	-1			-351.74		cpd15526
cpd15312_c0	1,2-Diacyl-sn-glycerol dioctadec-11-enoyl_c0	C39H72O5	0			-94.52		cpd15312
cpd15527_c0	1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate_c0	C39H72O8P	-1			-307.02		cpd15527
cpd00053_c0	L-Glutamine_c0	C5H10N2O3	0	ZDXPYRJPNDTMRX-VKHMYHEASA-N	N=C(O)CCC(N)C(=O)O	-121.69	C00064	cpd00053
cpd03832_c0	Hydrogenobyrinate_c0	C45H56N4O14	-4	ALLJLLMNGBKZLT-BRPYDKQXSA-J	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C(CC(=O)O)C4(C)CCC(=O)[O-])C4(C)N=C1C(CCC(=O)[O-])C4(C)CC(=O)O)C(CCC(=O)[O-])C3(C)C)C(CCC(=O)[O-])C2(C)CC(=O)O		C06399	cpd03832
cpd03913_c0	Hydrogenobyrinate diamide_c0	C45H60N6O12	-2	BYLRAQWTUVCQLV-BRPYDKQXSA-L	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C(CC(=O)O)C4(C)CCC(=O)O)C4(C)N=C1C(CCC(=O)O)C4(C)CC(=N)[O-])C(CCC(=O)O)C3(C)C)C(CCC(=O)O)C2(C)CC(=N)[O-]		C06503	cpd03913
cpd15309_c0	1,2-Diacyl-sn-glycerol dihexadecanoyl_c0	C35H68O5	0			-145.72		cpd15309
cpd15524_c0	1,2-dihexadecanoyl-sn-glycerol 3-phosphate_c0	C35H68O8P	-1			-358.22		cpd15524
cpd03116_c0	(S)-3-Hydroxydodecanoyl-CoA_c0	C33H54N7O18P3S	-4	IJFLXRCJWPKGKJ-LXIXEQKWSA-J	CCCCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-807.67	C05262	cpd03116
cpd02060_c0	(2E)-Dodecenoyl-CoA_c0	C33H52N7O17P3S	-4	IRFYVBULXZMEDE-XCFIPPSPSA-J	CCCCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-748.82	C03221	cpd02060
cpd00076_c0	Sucrose_c0	C12H22O11	0	CZMRCDWAGMRECN-UGDNZRGBSA-N	OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O	-377.65	C00089	cpd00076
cpd02298_c0	1F-beta-D-Fructosylsucrose_c0	C18H32O16	0	VAWYEUIPHLMNNF-OESPXIITSA-N	OCC1OC(OC2(COC3(CO)OC(CO)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O	-537.02	C03661	cpd02298
cpd11578_c0	hexanesulfonate_c0	C6H13O3S	-1	FYAQQULBLMNGAH-UHFFFAOYSA-M	CCCCCCS(=O)(=O)[O-]	-119.302		cpd11578
cpd15611_c0	hexanal_c0	C6H12O	0	JARKCYVAAOWBJS-UHFFFAOYSA-N	CCCCCC=O	-27.57		cpd15611
cpd02774_c0	Dehydroepiandrosterone sulfate_c0	C19H27O5S	-1	CZWCKYRVOZZJNM-UHFFFAOYSA-M	CC12CCC3C(CC=C4CC(OS(=O)(=O)[O-])CCC43C)C1CCC2=O	-137.94	C04555	cpd02774
cpd00904_c0	DHA_c0	C19H28O2	0	FMGSKLZLMKYGDP-USOAJAOKSA-N	CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O	-23.44	C01227	cpd00904
cpd00843_c0	Tartronate semialdehyde_c0	C3H3O4	-1	QWBAFPFNGRFSFB-UHFFFAOYSA-M	O=CC(O)C(=O)[O-]	-149.92	C01146	cpd00843
cpd02277_c0	N-Methyl-2-oxoglutaramate_c0	C6H8NO4	-1	MOIJYNHJLPUMNX-UHFFFAOYSA-M	CN=C([O-])CCC(=O)C(=O)O	-141.65	C03623	cpd02277
cpd00187_c0	Methanamine_c0	CH6N	1	BAVYZALUXZFZLV-UHFFFAOYSA-O	C[NH3+]	-9.55	C00218	cpd00187
cpd15364_c0	2'-(5''-triphosphoribosyl)-3'-dephospho-CoA_c0	C26H41N7O26P5S	-5	NFWZJXFBUKDGOX-HWCXJHOSSA-I	CC(C)(COP(=O)(O)OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(OC2OC(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])C(O)C2O)C1O)C(O)C([O-])=NCCC([O-])=NCCS	-1289.81	C19771	cpd15364
cpd15420_c0	CDP-1,2-dioctadec-11-enoylglycerol_c0	C48H83N3O15P2	-2			-586.4		cpd15420
cpd15548_c0	Phosphatidylglycerophosphate dioctadec-11-enoyl_c0	C42H78O13P2	-2			-574.2		cpd15548
cpd15358_c0	2-octadecanoyl-sn-glycerol 3-phosphate_c0	C21H42O7P	-1			-340.21		cpd15358
cpd01080_c0	ocdca_c0	C18H35O2	-1	QIQXTHQIDYTFRH-UHFFFAOYSA-M	CCCCCCCCCCCCCCCCCC(=O)[O-]	-60.83	C01530	cpd01080
cpd09421_c0	2-(1,2-Dihydroxyethyl)-TPP_c0	C14H21N4O9P2S	-1	IVZLQSNMVFZOLQ-UHFFFAOYSA-M	Cc1ncc(C[n+]2c(C(O)CO)sc(CCOP(=O)([O-])OP(=O)([O-])O)c2C)c(=N)[nH]1	-441.38	C13378	cpd09421
cpd00056_c0	TPP_c0	C12H17N4O7P2S	-1	AYEKOFBPNLCAJY-UHFFFAOYSA-M	Cc1ncc(C[n+]2csc(CCOP(=O)([O-])OP(=O)([O-])O)c2C)c(=N)[nH]1	-368.32	C00068	cpd00056
cpd00232_c0	Neu5Ac_c0	C11H18NO9	-1	SQVRNKJHWKZAKO-LUWBGTNYSA-M	CC([O-])=NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO	-326.4	C00270	cpd00232
cpd01743_c0	Cerebroside_c0	C25H46NO8R	0				C02686	cpd01743
cpd03653_c0	GM4_c0	C36H62N2O16R	-1				C06128	cpd03653
cpd15674_c0	1-isopentadecanoyl-sn-glycerol 3-phosphate_c0	C18H36O7P	-1			-346.88		cpd15674
cpd00567_c0	D-Proline_c0	C5H9NO2	0	ONIBWKKTOPOVIA-SCSAIBSYSA-N	O=C(O)C1CCCN1	-62.54	C00763	cpd00567
cpd02235_c0	1-Pyrroline-2-carboxylate_c0	C5H6NO2	-1	RHTAIKJZSXNELN-UHFFFAOYSA-M	O=C([O-])C1=NCCC1	-60.71	C03564	cpd02235
cpd01318_c0	Glycocholate_c0	C26H42NO6	-1	RFDAIACWWDREDC-FRVQLJSFSA-M	CC(CCC([O-])=NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	-196.57	C01921	cpd01318
cpd00282_c0	S-Dihydroorotate_c0	C5H5N2O4	-1	UFIVEPVSAGBUSI-REOHCLBHSA-M	O=C(O)C1CC([O-])=NC(O)=N1	-151.52	C00337	cpd00282
cpd00343_c0	N-Carbamoyl-L-aspartate_c0	C5H6N2O5	-2	HLKXYZVTANABHZ-REOHCLBHSA-L	N=C(O)NC(CC(=O)[O-])C(=O)[O-]	-203.96	C00438	cpd00343
cpd03676_c0	(S)-Coclaurine_c0	C17H19NO3	0	LVVKXRQZSRUVPY-HNNXBMFYSA-O	COc1cc2c(cc1O)C(Cc1ccc(O)cc1)[NH2+]CC2	-19.93	C06161	cpd03676
cpd03081_c0	(S)-N-Methylcoclaurine_c0	C18H21NO3	0	BOKVLBSSPUTWLV-INIZCTEOSA-O	COc1cc2c(cc1O)C(Cc1ccc(O)cc1)[NH+](C)CC2	-7.66	C05176	cpd03081
cpd00227_c0	L-Homoserine_c0	C4H9NO3	0	UKAUYVFTDYCKQA-VKHMYHEASA-N	NC(CCO)C(=O)O	-122.53	C00263	cpd00227
cpd00346_c0	L-Aspartate4-semialdehyde_c0	C4H7NO3	0	HOSWPDPVFBCLSY-VKHMYHEASA-N	NC(CC=O)C(=O)O	-113.05	C00441	cpd00346
cpd09027_c0	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate_c0	C5H5N4O5	-1	WHKYNCPIXMNTRQ-UHFFFAOYSA-M	N=C(O)N=C1N=C(O)NC1(O)C(=O)[O-]	-184.24	C12248	cpd09027
cpd01567_c0	(R)-Allantoin_c0	C4H5N4O3	-1	POJWUDADGALRAB-PVQJCKRUSA-N	N=C(O)NC1N=C(O)N=C1O	-116.06	C02348	cpd01567
cpd01586_c0	4-Chlorocatechol_c0	C6H5O2Cl	0	WWOBYPKUYODHDG-UHFFFAOYSA-N	Oc1ccc(Cl)cc1O	-54.74	C02375	cpd01586
cpd02254_c0	3-Chloro-cis,cis-muconate_c0	C6H3O4Cl	-2	ICMVYBXQDUXEEE-BXTBVDPRSA-L	O=C([O-])C=CC(Cl)=CC(=O)[O-]	-127.4	C03585	cpd02254
cpd12199_c0	N-Acyl-L-amino acid_c0	C3H2NO3R2	-1				C02850	cpd12199
cpd00049_c0	Carboxylic acid_c0	CO2R	-1				C00060	cpd00049
cpd15342_c0	2-Acyl-sn-glycero-3-phosphoethanolamine octadec-11-enoyl_c0	C23H46NO7P	0			-300.86		cpd15342
cpd17422_c0	10-Methylthio-2-decanoic acid_c0	C11H20O3S	0	IEZWLIJBCDCGEU-UHFFFAOYSA-M	CSCCCCCCCCC(=O)C(=O)[O-]	-90.96	C17232	cpd17422
cpd17423_c0	Hexahomomethionine_c0	C11H23NO2S	0	XVGBKWQWYRNGDG-UHFFFAOYSA-N	CSCCCCCCCCC(N)C(=O)O	-66.19	C17233	cpd17423
cpd00367_c0	Cytidine_c0	C9H13N3O5	0	UHDGCWIWMRVCDJ-XVFCMESISA-N	N=c1ccn(C2OC(CO)C(O)C2O)c(O)n1	-132.88	C00475	cpd00367
cpd11669_c0	Q_c0	C19H26O4	0	SQQWBSBBCSFQGC-JLHYYAGUSA-N	COC1=C(OC)C(=O)C(CC=C(C)CCC=C(C)C)=C(C)C1=O	-26.04	C00399	cpd11669
cpd11665_c0	QH2_c0	C19H28O4	0	RNUCUWWMTTWKAH-JLHYYAGUSA-N	COc1c(O)c(C)c(CC=C(C)CCC=C(C)C)c(O)c1OC	-47.74	C00390	cpd11665
cpd03244_c0	Taurodeoxycholate_c0	C26H44NO6S	-1	AWDRATDZQPNJFN-NLCROKKGSA-M	CC(CCC([O-])=NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C	-195.763	C05463	cpd03244
cpd02733_c0	Deoxycholate_c0	C24H39O4	-1	KXGVEGMKQFWNSR-LLQZFEROSA-M	CC(CCC(=O)[O-])C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C	-126.15	C04483	cpd02733
cpd00249_c0	Uridine_c0	C9H12N2O6	0	DRTQHJPVMGBUCF-XVFCMESISA-N	O=c1nc(O)ccn1C1OC(CO)C(O)C1O	-185.27	C00299	cpd00249
cpd04058_c0	L-N2-(2-Carboxyethyl)arginine_c0	C9H18N4O4	0	OHWCFZJEIHZWMN-LURJTMIESA-N	N=C(N)NCCCC(NCCC(=O)O)C(=O)O	-141.43	C06655	cpd04058
cpd00524_c0	2-Inosose_c0	C6H10O6	0	VYEGBDHSGHXOGT-HYFGLKJPSA-N	O=C1C(O)C(O)C(O)C(O)C1O	-213.4	C00691	cpd00524
cpd03115_c0	(S)-3-Hydroxytetradecanoyl-CoA_c0	C35H58N7O18P3S	-4	OXBHKMHNDGRDCZ-UHFFFAOYSA-J	CCCCCCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-804.43	C05260	cpd03115
cpd12689_c0	3-Oxotetradecanoyl-CoA_c0	C35H56N7O18P3S	-4	IQNFBGHLIVBNOU-QSGBVPJFSA-J	CCCCCCCCCCCC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-796.41	C05261	cpd12689
cpd00834_c0	Phosphopantetheine_c0	C11H21N2O7PS	-2	JDMUPRLRUUMCTL-VIFPVBQESA-L	CC(C)(COP(=O)(O)O)C(O)C([O-])=NCCC([O-])=NCCS	-347.644	C01134	cpd00834
cpd00515_c0	5-Dehydro-4-deoxy-D-glucarate_c0	C6H6O7	-2	QUURPCHWPQNNGL-ZAFYKAAXSA-L	O=C([O-])C(=O)CC(O)C(O)C(=O)[O-]	-263.36	C00679	cpd00515
cpd00340_c0	2,5-Dioxopentanoate_c0	C5H5O4	-1	VHKNBDIQDAXGBL-UHFFFAOYSA-M	O=CCCC(=O)C(=O)[O-]	-136.2	C00433	cpd00340
cpd00158_c0	CELB_c0	C12H22O11	0	GUBGYTABKSRVRQ-CUHNMECISA-N	OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	-376.76	C00185	cpd00158
cpd00190_c0	beta-D-Glucose_c0	C6H12O6	0	WQZGKKKJIJFFOK-VFUOTHLCSA-N	OCC1OC(O)C(O)C(O)C1O	-218.28	C00221	cpd00190
cpd01777_c0	Phosphoribosyl-AMP_c0	C15H19N5O14P2	-4	RTQMRTSPTLIIHM-KEOHHSTQSA-J	N=c1c2ncn(C3OC(COP(=O)([O-])[O-])C(O)C3O)c2ncn1C1OC(COP(=O)([O-])[O-])C(O)C1O	-599.22	C02741	cpd01777
cpd02979_c0	phosphoribosylformiminoaicar-phosphate_c0	C15H21N5O15P2	-4	QOUSHGMTBIIAHR-KEOHHSTQSA-J	NC(=O)c1ncn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c1N=CNC1OC(COP(=O)([O-])[O-])C(O)C1O	-651.87	C04896	cpd02979
cpd03588_c0	L-erythro-3-Methylmalyl-CoA_c0	C26H38N7O20P3S	-4	OTENCPQKSBPYCM-GQCNFOOOSA-I	CC(C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)[O-]	-900.27	C06027	cpd03588
cpd03589_c0	Mesaconyl-CoA_c0	C26H36N7O19P3S	-4	LVBVWNJPMXCQJE-CBBDEUQJSA-I	CC(=CC(=O)[O-])C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-843.53	C06028	cpd03589
cpd03043_c0	3-Hydroxybutanoyl-CoA_c0	C25H39N7O18P3S	-3	QHHKKMYHDBRONY-RMNRSTNRSA-J	CC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-820.63	C05116	cpd03043
cpd00926_c0	Anserine_c0	C10H16N4O3	0	MYYIAHXIVFADCU-QMMMGPOBSA-N	Cn1cncc1CC(N=C(O)CCN)C(=O)O	-62.32	C01262	cpd00926
cpd00848_c0	1-Methylhistidine_c0	C7H11N3O2	0	JDHILDINMRGULE-LURJTMIESA-N	Cn1cncc1CC(N)C(=O)O	-33.36	C01152	cpd00848
cpd00139_c0	Glycolate_c0	C2H3O3	-1	AEMRFAOFKBGASW-UHFFFAOYSA-M	O=C([O-])CO	-122.98	C00160	cpd00139
cpd15337_c0	2-Acyl-sn-glycero-3-phosphoethanolamine tetradecanoyl_c0	C19H40NO7P	0			-329.7		cpd15337
cpd03847_c0	Myristic acid_c0	C14H27O2	-1	TUNFSRHWOTWDNC-UHFFFAOYSA-M	CCCCCCCCCCCCCC(=O)[O-]	-67.31	C06424	cpd03847
cpd03233_c0	3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA_c0	C48H77N7O21P3S	-3	PXHZOQNODUPJKC-YZBUYOTGSA-J	CC(CCC(O)C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	-900.06	C05450	cpd03233
cpd03248_c0	3alpha,7alpha,12alpha-Trihydroxy-5beta-24-oxocholestanoyl-CoA_c0	C48H75N7O21P3S	-3	AWLXQJGPNLCTLM-LAOHBMLDSA-J	CC(C(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-892.04	C05467	cpd03248
